#### Tiempos de espera # (Simulados)
# Parada/Línea/Hora/Espera real(s)/Espera Simulada(s)

2434	247	16	1657	1546
2434	247	17	1261	1280
2434	247	18	1421	1388
2434	247	19	1370	1370
2434	247	20	1697	1425
2434	247	21	1364	1387
2434	247	22	1657	1548
438	51	7	876	725
438	51	8	845	648
438	51	9	608	755
438	51	10	618	560
438	51	11	596	652
438	51	12	518	727
438	51	13	701	569
438	51	14	587	617
438	51	15	616	532
438	51	16	558	539
438	51	17	511	436
438	51	18	600	468
438	51	19	599	569
438	51	20	747	611
438	51	21	673	722
438	51	22	833	735
2387	44	7	849	463
2387	44	8	640	617
2387	44	9	673	498
2387	44	10	594	434
2387	44	11	522	574
2387	44	12	534	509
2387	44	13	640	526
2387	44	14	637	503
2387	44	15	670	496
2387	44	16	475	602
2387	44	17	552	547
2387	44	18	554	447
2387	44	19	648	521
2387	44	20	827	870
2387	44	21	630	786
2387	44	22	1006	880
2387	133	7	508	479
2387	133	8	451	407
2387	133	9	487	400
2387	133	10	449	376
2387	133	11	495	395
2387	133	12	450	319
2387	133	13	309	399
2387	133	14	471	448
2387	133	15	314	472
2387	133	16	408	473
2387	133	17	398	374
2387	133	18	319	271
2387	133	19	306	341
2387	133	20	450	486
2387	133	21	619	478
2387	133	22	727	726
58	7	7	978	611
58	7	8	585	679
58	7	9	618	655
58	7	10	667	620
58	7	11	629	589
58	7	12	630	648
58	7	13	587	643
58	7	14	716	568
58	7	15	598	677
58	7	16	609	677
58	7	17	621	587
58	7	18	613	573
58	7	19	615	606
58	7	20	653	580
58	7	21	638	641
58	7	22	797	735
58	16	7	877	544
58	16	8	662	687
58	16	9	529	567
58	16	10	519	579
58	16	11	725	562
58	16	12	666	687
58	16	13	561	625
58	16	14	636	578
58	16	15	619	557
58	16	16	693	614
58	16	17	693	640
58	16	18	563	601
58	16	19	671	639
58	16	20	1237	1033
58	16	21	784	1033
58	16	22	922	1166
58	40	7	1063	977
58	40	8	604	622
58	40	9	542	669
58	40	10	589	698
58	40	11	718	510
58	40	12	521	663
58	40	13	696	571
58	40	14	626	537
58	40	15	623	684
58	40	16	525	547
58	40	17	731	686
58	40	18	733	568
58	40	19	523	542
58	40	20	685	625
58	40	21	536	617
58	40	22	947	941
58	147	7	573	450
58	147	8	318	399
58	147	9	316	404
58	147	10	449	413
58	147	11	380	362
58	147	12	374	342
58	147	13	421	308
58	147	14	433	397
58	147	15	286	379
58	147	16	413	307
58	147	17	450	271
58	147	18	352	358
58	147	19	369	338
58	147	20	615	649
58	147	21	466	604
58	147	22	649	578
568	64	7	615	769
568	64	8	672	645
568	64	9	813	605
568	64	10	572	534
568	64	11	517	523
568	64	12	533	495
568	64	13	640	584
568	64	14	591	573
568	64	15	600	664
568	64	16	605	638
568	64	17	657	571
568	64	18	589	572
568	64	19	595	637
568	64	20	1460	981
568	64	21	635	786
568	64	22	1238	742
3774	172	7	984	905
3774	172	8	821	761
3774	172	9	943	918
3774	172	10	957	816
3774	172	11	901	832
3774	172	12	904	932
3774	172	13	856	918
3774	172	14	955	944
3774	172	15	885	826
3774	172	16	953	857
3774	172	17	887	848
3774	172	18	947	893
3774	172	19	937	861
3774	172	20	1518	1124
3774	172	21	1541	958
3774	172	22	993	842
1479	138	7	876	552
1479	138	8	923	650
1479	138	9	902	809
1479	138	10	790	731
1479	138	11	608	545
1479	138	12	847	749
1479	138	13	897	808
1479	138	14	622	846
1479	138	15	709	575
1479	138	16	751	661
1479	138	17	632	673
1479	138	18	747	589
1479	138	19	807	835
1479	138	20	961	799
1479	138	21	1135	867
1479	138	22	1128	673
4333	25	7	504	282
4333	25	8	450	342
4333	25	9	533	336
4333	25	10	564	334
4333	25	11	588	352
4333	25	12	542	473
4333	25	13	419	337
4333	25	14	550	448
4333	25	15	576	529
4333	25	16	432	516
4333	25	17	480	368
4333	25	18	457	500
4333	25	19	378	418
4333	25	20	621	463
4333	25	21	1097	761
4333	25	22	726	600
4333	39	7	634	555
4333	39	8	613	411
4333	39	9	546	575
4333	39	10	475	395
4333	39	11	480	525
4333	39	12	640	542
4333	39	13	450	517
4333	39	14	476	475
4333	39	15	642	415
4333	39	16	490	483
4333	39	17	579	458
4333	39	18	596	434
4333	39	19	502	576
4333	39	20	538	429
4333	39	21	579	587
4333	39	22	581	600
5036	8	7	715	524
5036	8	8	667	637
5036	8	9	515	576
5036	8	10	551	565
5036	8	11	711	611
5036	8	12	721	582
5036	8	13	625	688
5036	8	14	702	644
5036	8	15	717	625
5036	8	16	737	546
5036	8	17	584	657
5036	8	18	646	658
5036	8	19	687	785
5036	8	20	961	925
5036	8	21	898	710
5036	8	22	720	866
5036	19	7	294	439
5036	19	8	211	186
5036	19	9	232	274
5036	19	10	212	284
5036	19	11	261	211
5036	19	12	283	231
5036	19	13	312	225
5036	19	14	235	284
5036	19	15	195	238
5036	19	16	171	177
5036	19	17	303	260
5036	19	18	309	163
5036	19	19	272	201
5036	19	20	478	386
5036	19	21	487	761
5036	19	22	332	235
5036	45	7	658	506
5036	45	8	728	447
5036	45	9	482	426
5036	45	10	400	440
5036	45	11	451	450
5036	45	12	412	433
5036	45	13	443	391
5036	45	14	433	416
5036	45	15	436	405
5036	45	16	480	447
5036	45	17	482	405
5036	45	18	477	402
5036	45	19	452	432
5036	45	20	651	515
5036	45	21	978	572
5036	45	22	773	564
5036	47	7	608	782
5036	47	8	798	669
5036	47	9	804	730
5036	47	10	827	807
5036	47	11	588	760
5036	47	12	714	717
5036	47	13	835	663
5036	47	14	715	824
5036	47	15	739	743
5036	47	16	650	581
5036	47	17	775	682
5036	47	18	790	622
5036	47	19	901	745
5036	47	20	681	1034
5036	47	21	742	1053
5036	47	22	950	1038
5036	59	7	880	589
5036	59	8	805	580
5036	59	9	682	656
5036	59	10	629	583
5036	59	11	632	620
5036	59	12	597	637
5036	59	13	671	631
5036	59	14	595	577
5036	59	15	648	565
5036	59	16	694	663
5036	59	17	653	604
5036	59	18	573	790
5036	59	19	848	624
5036	59	20	1008	785
5036	59	21	1068	801
5036	59	22	1188	611
5036	85	7	545	401
5036	85	8	424	534
5036	85	9	610	463
5036	85	10	614	544
5036	85	11	358	523
5036	85	12	349	357
5036	85	13	360	435
5036	85	14	442	567
5036	85	15	553	375
5036	85	16	402	409
5036	85	17	601	538
5036	85	18	597	580
5036	85	19	416	400
5036	85	20	750	579
5036	85	21	724	587
5036	85	22	571	643
5036	86	7	789	732
5036	86	8	728	543
5036	86	9	785	557
5036	86	10	692	683
5036	86	11	739	663
5036	86	12	744	699
5036	86	13	696	718
5036	86	14	759	702
5036	86	15	692	649
5036	86	16	732	707
5036	86	17	770	739
5036	86	18	665	798
5036	86	19	827	729
5036	86	20	1222	1023
5036	86	21	697	1166
5036	86	22	900	926
5036	247	7	2186	1508
5036	247	8	1291	1448
5036	247	9	1747	1515
5036	247	10	1709	1221
5036	247	11	1712	1233
5036	247	12	1662	1212
5036	247	13	1593	1220
5036	247	14	1410	1323
5036	247	15	1716	1422
5036	247	16	1620	1514
5036	247	17	1577	1482
5036	247	18	1394	1596
5036	247	19	1518	1531
5036	247	20	1649	1197
5036	247	21	1324	1492
5036	247	22	1380	1367
3549	101	7	1101	927
3549	101	8	1146	1055
3549	101	9	838	790
3549	101	10	1183	1133
3549	101	11	1250	1028
3549	101	12	880	868
3549	101	13	1183	1077
3549	101	14	1153	1060
3549	101	15	945	788
3549	101	16	1239	1097
3549	101	17	1209	1048
3549	101	18	836	868
3549	101	19	1161	1165
3549	101	20	1209	1136
3549	101	21	898	899
3549	101	22	1150	1060
5365	66	7	665	711
5365	66	8	703	648
5365	66	9	1090	932
5365	66	10	477	592
5365	66	11	466	501
5365	66	12	507	648
5365	66	13	655	604
5365	66	14	698	547
5365	66	15	529	435
5365	66	16	705	443
5365	66	17	601	596
5365	66	18	676	638
5365	66	19	507	622
5365	66	20	1072	618
5365	66	21	1272	911
5365	66	22	1036	745
5365	124	7	475	499
5365	124	8	468	445
5365	124	9	513	463
5365	124	10	520	446
5365	124	11	489	432
5365	124	12	456	468
5365	124	13	456	499
5365	124	14	515	496
5365	124	15	523	452
5365	124	16	515	451
5365	124	17	514	485
5365	124	18	457	452
5365	124	19	515	485
5365	124	20	520	462
5365	124	21	533	547
5365	124	22	830	779
5390	112	7	1047	1337
5390	112	8	1015	835
5390	112	9	879	716
5390	112	10	1014	981
5390	112	11	895	716
5390	112	12	919	772
5390	112	13	957	984
5390	112	14	1026	757
5390	112	15	799	748
5390	112	16	1005	825
5390	112	17	828	938
5390	112	18	1035	823
5390	112	19	846	861
5390	112	20	1034	1440
5390	112	21	933	1401
5390	112	22	1113	1075
5390	114	7	660	638
5390	114	8	485	601
5390	114	9	745	751
5390	114	10	688	598
5390	114	11	632	762
5390	114	12	728	769
5390	114	13	728	673
5390	114	14	528	563
5390	114	15	810	545
5390	114	16	707	568
5390	114	17	745	615
5390	114	18	644	518
5390	114	19	780	500
5390	114	20	1303	516
5390	114	21	1029	627
5390	114	22	590	1015
1384	37	7	827	814
1384	37	8	686	675
1384	37	9	602	813
1384	37	10	614	752
1384	37	11	811	563
1384	37	12	779	567
1384	37	13	902	561
1384	37	14	729	775
1384	37	15	625	803
1384	37	16	805	734
1384	37	17	830	588
1384	37	18	831	787
1384	37	19	793	642
1384	37	20	876	575
1384	37	21	876	624
1384	37	22	1256	952
1384	149	7	756	747
1384	149	8	777	911
1384	149	9	696	618
1384	149	10	707	686
1384	149	11	661	691
1384	149	12	737	651
1384	149	13	674	621
1384	149	14	728	692
1384	149	15	729	676
1384	149	16	553	542
1384	149	17	560	555
1384	149	18	703	601
1384	149	19	724	555
1384	149	20	624	561
1384	149	21	674	572
1384	149	22	679	959
2035	9	7	374	295
2035	9	8	471	380
2035	9	9	388	408
2035	9	10	534	451
2035	9	11	310	272
2035	9	12	298	270
2035	9	13	472	294
2035	9	14	497	278
2035	9	15	452	346
2035	9	16	536	473
2035	9	17	334	452
2035	9	18	362	293
2035	9	19	586	906
2035	9	20	726	640
2035	9	21	603	415
2035	9	22	658	673
2035	72	7	573	642
2035	72	8	625	675
2035	72	9	709	572
2035	72	10	783	703
2035	72	11	757	578
2035	72	12	623	722
2035	72	13	783	621
2035	72	14	814	729
2035	72	15	857	749
2035	72	16	676	584
2035	72	17	712	548
2035	72	18	770	703
2035	72	19	725	691
2035	72	20	915	820
2035	72	21	1200	906
2035	72	22	918	1208
3598	116	7	826	891
3598	116	8	753	620
3598	116	9	641	709
3598	116	10	620	642
3598	116	11	573	647
3598	116	12	693	541
3598	116	13	652	749
3598	116	14	718	697
3598	116	15	638	667
3598	116	16	570	696
3598	116	17	651	676
3598	116	18	737	635
3598	116	19	770	1021
3598	116	20	995	868
3598	116	21	1059	1152
3598	116	22	765	875
1125	6	7	450	587
1125	6	8	609	553
1125	6	9	379	369
1125	6	10	616	505
1125	6	11	408	477
1125	6	12	371	426
1125	6	13	490	468
1125	6	14	429	385
1125	6	15	584	560
1125	6	16	489	532
1125	6	17	452	450
1125	6	18	385	466
1125	6	19	349	469
1125	6	20	484	605
1125	6	21	958	776
1125	6	22	505	625
1125	18	7	467	711
1125	18	8	722	625
1125	18	9	836	443
1125	18	10	457	662
1125	18	11	587	720
1125	18	12	610	720
1125	18	13	777	652
1125	18	14	942	675
1125	18	15	747	762
1125	18	16	742	533
1125	18	17	748	639
1125	18	18	512	808
1125	18	19	1437	1290
1125	18	20	942	1080
1125	18	21	1304	878
1125	18	22	1111	747
1125	78	7	1187	1020
1125	78	8	732	626
1125	78	9	666	735
1125	78	10	725	653
1125	78	11	649	698
1125	78	12	662	718
1125	78	13	661	730
1125	78	14	669	663
1125	78	15	789	596
1125	78	16	793	706
1125	78	17	660	694
1125	78	18	739	661
1125	78	19	683	711
1125	78	20	798	921
1125	78	21	837	704
1125	78	22	1017	984
1125	148	7	875	648
1125	148	8	729	643
1125	148	9	570	612
1125	148	10	515	666
1125	148	11	724	641
1125	148	12	517	569
1125	148	13	516	698
1125	148	14	704	565
1125	148	15	689	696
1125	148	16	704	609
1125	148	17	564	662
1125	148	18	552	682
1125	148	19	631	623
1125	148	20	722	1137
1125	148	21	978	1098
1125	148	22	844	825
801	12	7	808	641
801	12	8	627	728
801	12	9	728	698
801	12	10	703	707
801	12	11	645	722
801	12	12	686	702
801	12	13	725	728
801	12	14	726	705
801	12	15	744	629
801	12	16	687	647
801	12	17	709	639
801	12	18	692	694
801	12	19	665	728
801	12	20	792	1141
801	12	21	1020	989
801	12	22	704	1211
3211	131	7	863	561
3211	131	8	674	545
3211	131	9	785	617
3211	131	10	583	873
3211	131	11	934	871
3211	131	12	619	688
3211	131	13	705	629
3211	131	14	946	715
3211	131	15	879	842
3211	131	16	670	690
3211	131	17	625	810
3211	131	18	770	876
3211	131	19	673	634
3211	131	20	1440	895
3211	131	21	1561	1133
3211	131	22	1642	1333
1080	106	7	493	560
1080	106	8	700	740
1080	106	9	769	654
1080	106	10	785	434
1080	106	11	652	611
1080	106	12	788	642
1080	106	13	875	598
1080	106	14	575	780
1080	106	15	550	479
1080	106	16	759	568
1080	106	17	580	603
1080	106	18	631	615
1080	106	19	732	598
1080	106	20	1161	787
1080	106	21	1025	1054
1080	106	22	885	695
1916	5	7	1263	1105
1916	5	8	686	681
1916	5	9	627	603
1916	5	10	601	699
1916	5	11	564	546
1916	5	12	672	514
1916	5	13	707	645
1916	5	14	615	560
1916	5	15	672	639
1916	5	16	597	541
1916	5	17	630	517
1916	5	18	658	590
1916	5	19	565	595
1916	5	20	520	578
1916	5	21	1215	1146
1916	5	22	1029	1043
4617	78	7	775	694
4617	78	8	649	771
4617	78	9	681	753
4617	78	10	487	582
4617	78	11	858	574
4617	78	12	822	645
4617	78	13	799	448
4617	78	14	717	688
4617	78	15	875	451
4617	78	16	457	547
4617	78	17	817	598
4617	78	18	786	538
4617	78	19	659	737
4617	78	20	911	896
4617	78	21	1234	736
4617	78	22	696	820
3749	106	7	813	582
3749	106	8	496	674
3749	106	9	692	549
3749	106	10	552	783
3749	106	11	754	706
3749	106	12	645	620
3749	106	13	524	596
3749	106	14	673	491
3749	106	15	511	591
3749	106	16	671	519
3749	106	17	656	673
3749	106	18	550	619
3749	106	19	546	744
3749	106	20	1124	1056
3749	106	21	1161	821
3749	106	22	748	780
5775	23	7	623	594
5775	23	8	424	418
5775	23	9	476	505
5775	23	10	506	525
5775	23	11	521	467
5775	23	12	517	411
5775	23	13	385	473
5775	23	14	384	452
5775	23	15	463	523
5775	23	16	436	337
5775	23	17	366	382
5775	23	18	400	447
5775	23	19	391	455
5775	23	20	431	756
5775	23	21	440	656
5775	23	22	822	742
2802	76	7	1155	1024
2802	76	8	855	810
2802	76	9	855	810
2802	76	10	855	810
2802	76	11	855	810
2802	76	12	855	810
2802	76	13	855	810
2802	76	14	855	810
2802	76	15	855	810
2802	76	16	855	810
2802	76	17	855	810
2802	76	18	855	810
2802	76	19	855	810
2802	76	20	855	810
2802	76	21	982	1486
2802	76	22	1174	925
2802	78	7	813	789
2802	78	8	479	444
2802	78	9	694	477
2802	78	10	768	629
2802	78	11	523	615
2802	78	12	545	621
2802	78	13	495	769
2802	78	14	548	698
2802	78	15	605	588
2802	78	16	863	450
2802	78	17	572	615
2802	78	18	785	512
2802	78	19	492	747
2802	78	20	937	751
2802	78	21	666	1085
2802	78	22	957	1042
1229	21	7	556	468
1229	21	8	294	352
1229	21	9	515	298
1229	21	10	368	356
1229	21	11	309	406
1229	21	12	430	406
1229	21	13	328	342
1229	21	14	348	313
1229	21	15	334	356
1229	21	16	306	390
1229	21	17	408	315
1229	21	18	442	288
1229	21	19	337	397
1229	21	20	350	336
1229	21	21	427	416
1229	21	22	580	328
1229	37	7	746	820
1229	37	8	570	646
1229	37	9	715	781
1229	37	10	596	697
1229	37	11	601	617
1229	37	12	736	543
1229	37	13	816	680
1229	37	14	875	725
1229	37	15	880	625
1229	37	16	882	813
1229	37	17	641	596
1229	37	18	814	808
1229	37	19	835	751
1229	37	20	844	566
1229	37	21	860	733
1229	37	22	1520	1436
1545	49	7	461	427
1545	49	8	464	445
1545	49	9	442	293
1545	49	10	378	469
1545	49	11	498	319
1545	49	12	301	391
1545	49	13	472	291
1545	49	14	332	290
1545	49	15	481	340
1545	49	16	514	414
1545	49	17	361	344
1545	49	18	293	350
1545	49	19	709	741
1545	49	20	839	452
1545	49	21	616	575
1545	49	22	364	794
1545	134	7	797	880
1545	134	8	619	721
1545	134	9	694	713
1545	134	10	667	481
1545	134	11	845	534
1545	134	12	514	726
1545	134	13	581	438
1545	134	14	659	756
1545	134	15	473	676
1545	134	16	577	758
1545	134	17	769	510
1545	134	18	694	760
1545	134	19	619	535
1545	134	20	833	1162
1545	134	21	1022	915
1545	134	22	1418	1445
3150	117	7	580	496
3150	117	8	648	581
3150	117	9	550	603
3150	117	10	669	512
3150	117	11	640	538
3150	117	12	590	625
3150	117	13	607	552
3150	117	14	528	545
3150	117	15	545	602
3150	117	16	669	565
3150	117	17	667	507
3150	117	18	625	508
3150	117	19	565	575
3150	117	20	615	488
3150	117	21	595	611
3150	117	22	593	529
3662	148	7	857	871
3662	148	8	680	521
3662	148	9	563	651
3662	148	10	645	502
3662	148	11	550	606
3662	148	12	578	609
3662	148	13	573	486
3662	148	14	598	559
3662	148	15	660	505
3662	148	16	603	488
3662	148	17	713	683
3662	148	18	687	695
3662	148	19	660	539
3662	148	20	716	974
3662	148	21	933	706
3662	148	22	576	669
999	28	7	260	356
999	28	8	265	410
999	28	9	255	271
999	28	10	349	268
999	28	11	261	230
999	28	12	290	386
999	28	13	300	364
999	28	14	386	241
999	28	15	426	358
999	28	16	437	374
999	28	17	370	374
999	28	18	437	398
999	28	19	272	256
999	28	20	729	562
999	28	21	802	496
999	28	22	597	685
3449	160	7	781	892
3449	160	8	754	926
3449	160	9	874	836
3449	160	10	839	652
3449	160	11	951	658
3449	160	12	835	881
3449	160	13	970	922
3449	160	14	924	770
3449	160	15	833	787
3449	160	16	854	843
3449	160	17	954	805
3449	160	18	874	916
3449	160	19	856	823
3449	160	20	822	886
3449	160	21	1334	1204
3449	160	22	1138	1261
3449	161	7	559	685
3449	161	8	534	401
3449	161	9	462	729
3449	161	10	512	435
3449	161	11	549	555
3449	161	12	585	536
3449	161	13	698	410
3449	161	14	694	553
3449	161	15	432	499
3449	161	16	579	592
3449	161	17	750	562
3449	161	18	477	561
3449	161	19	810	828
3449	161	20	1190	645
3449	161	21	1318	1224
3449	161	22	902	1046
3116	114	7	736	527
3116	114	8	709	473
3116	114	9	504	704
3116	114	10	730	638
3116	114	11	579	698
3116	114	12	768	514
3116	114	13	654	534
3116	114	14	741	683
3116	114	15	789	619
3116	114	16	783	543
3116	114	17	847	743
3116	114	18	651	505
3116	114	19	764	496
3116	114	20	1380	829
3116	114	21	936	1037
3116	114	22	1037	573
3116	146	7	1028	871
3116	146	8	523	483
3116	146	9	443	442
3116	146	10	443	366
3116	146	11	503	517
3116	146	12	419	352
3116	146	13	399	501
3116	146	14	430	374
3116	146	15	508	513
3116	146	16	561	381
3116	146	17	473	354
3116	146	18	473	539
3116	146	19	549	386
3116	146	20	984	331
3116	146	21	990	362
3116	146	22	966	622
4182	108	7	1205	985
4182	108	8	1201	1200
4182	108	9	1179	1229
4182	108	10	1261	1007
4182	108	11	1248	1083
4182	108	12	1054	989
4182	108	13	1192	1148
4182	108	14	1189	1016
4182	108	15	1168	1113
4182	108	16	1053	1203
4182	108	17	1045	1153
4182	108	18	1305	1075
4182	108	19	1072	1038
